"date","geography","geography code","Religion (detailed): Total: All Usual Residents","Religion (detailed): Christian","Religion (detailed): Buddhist","Religion (detailed): Hindu","Religion (detailed): Jewish","Religion (detailed): Muslim","Religion (detailed): Sikh","Religion (detailed): No religion","Religion (detailed): No religion: Agnostic","Religion (detailed): No religion: Atheist","Religion (detailed): No religion: Free Thinker","Religion (detailed): No religion: Humanist","Religion (detailed): No religion: No religion","Religion (detailed): No religion: Realist","Religion (detailed): Other religion","Religion (detailed): Other religion: Alevi","Religion (detailed): Other religion: Animism","Religion (detailed): Other religion: Baha'i","Religion (detailed): Other religion: Believe in God","Religion (detailed): Other religion: Brahma Kumari","Religion (detailed): Other religion: Chinese Religion","Religion (detailed): Other religion: Church of All Religion","Religion (detailed): Other religion: Confucianist","Religion (detailed): Other religion: Deist","Religion (detailed): Other religion: Druid","Religion (detailed): Other religion: Druze","Religion (detailed): Other religion: Eckankar","Religion (detailed): Other religion: Heathen","Religion (detailed): Other religion: Jain","Religion (detailed): Other religion: Mixed Religion","Religion (detailed): Other religion: Mysticism","Religion (detailed): Other religion: Native American Church","Religion (detailed): Other religion: New Age","Religion (detailed): Other religion: Occult","Religion (detailed): Other religion: Other religions","Religion (detailed): Other religion: Own Belief System","Religion (detailed): Other religion: Pagan","Religion (detailed): Other religion: Pantheism","Religion (detailed): Other religion: Rastafarian","Religion (detailed): Other religion: Ravidassia","Religion (detailed): Other religion: Reconstructionist","Religion (detailed): Other religion: Satanism","Religion (detailed): Other religion: Scientology","Religion (detailed): Other religion: Shamanism","Religion (detailed): Other religion: Shintoism","Religion (detailed): Other religion: Spiritual","Religion (detailed): Other religion: Spiritualist","Religion (detailed): Other religion: Taoist","Religion (detailed): Other religion: Theism","Religion (detailed): Other religion: Thelemite","Religion (detailed): Other religion: Traditional African Religion","Religion (detailed): Other religion: Unification Church","Religion (detailed): Other religion: Universalist","Religion (detailed): Other religion: Valmiki","Religion (detailed): Other religion: Vodun","Religion (detailed): Other religion: Wicca","Religion (detailed): Other religion: Witchcraft","Religion (detailed): Other religion: Yazidi","Religion (detailed): Other religion: Zoroastrian","Religion (detailed): Religion not stated"
2021,"Richmond upon Thames 012","E02000795",6927,3369,48,84,147,237,26,2450,4,0,0,3,2443,0,35,2,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,11,0,1,0,0,0,0,1,1,0,0,7,1,2,1,0,0,0,1,0,0,0,0,0,0,531
2021,"Richmond upon Thames 013","E02000796",11085,4671,110,795,25,1428,609,2750,3,1,0,1,2745,0,78,0,0,0,1,0,0,0,0,1,0,0,0,0,25,2,0,0,0,0,19,0,3,1,0,0,0,0,0,0,2,8,4,0,0,0,0,0,0,0,0,5,0,0,7,619
2021,"Richmond upon Thames 014","E02000797",7869,3460,56,99,37,223,48,3407,12,3,0,2,3390,0,49,3,0,3,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,12,1,5,0,1,0,0,0,0,0,0,11,4,2,0,0,0,0,0,0,0,0,0,0,1,490
2021,"Richmond upon Thames 015","E02000798",11304,4971,94,294,40,502,151,4465,10,0,0,4,4451,0,60,0,0,1,0,0,0,0,0,0,0,0,2,2,4,2,0,0,0,0,10,0,7,0,3,3,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,8,727
2021,"Richmond upon Thames 016","E02000799",6602,3154,35,90,24,169,25,2602,3,4,0,1,2594,0,33,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,0,0,0,0,9,0,2,0,0,0,0,0,2,0,1,9,3,0,0,0,0,0,0,0,0,0,1,0,0,470
2021,"Richmond upon Thames 017","E02000800",5415,2156,60,71,11,406,15,2199,3,1,0,0,2195,0,50,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,13,0,5,0,1,0,0,0,1,0,1,8,7,1,0,0,0,0,2,0,0,1,0,0,5,447
2021,"Richmond upon Thames 018","E02000801",7110,3250,30,81,26,189,39,3041,7,6,0,6,3022,0,44,0,1,0,1,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,8,0,6,2,0,0,0,1,0,0,1,5,5,2,0,0,0,0,0,0,0,0,0,0,5,410
2021,"Richmond upon Thames 019","E02000802",7023,3279,36,80,18,202,41,2849,4,3,0,4,2838,0,41,3,0,2,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,3,0,1,0,0,0,0,0,1,6,2,1,0,0,0,0,0,0,0,0,0,0,5,477
2021,"Richmond upon Thames 020","E02000803",9711,4542,95,260,37,478,136,3495,8,2,1,0,3484,0,53,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,13,1,5,2,3,0,0,0,0,0,0,6,6,2,0,0,0,0,0,0,0,3,0,0,6,615
2021,"Richmond upon Thames 021","E02000804",7147,3271,57,50,34,125,43,3051,3,3,0,2,3043,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,6,0,0,0,1,0,0,0,1,8,1,0,1,0,0,0,1,0,0,0,0,0,5,483
2021,"Richmond upon Thames 022","E02000805",10756,4590,66,175,53,299,37,4731,9,1,0,5,4716,0,59,1,0,3,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,19,1,1,0,0,0,0,0,0,0,2,8,6,0,0,0,0,0,0,0,1,2,0,0,9,746
2021,"Richmond upon Thames 023","E02000806",10295,4798,65,209,28,329,126,4041,9,8,0,4,4020,0,50,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,15,0,7,1,0,3,0,0,0,0,0,6,2,1,0,1,0,0,0,0,0,0,0,0,6,649
2021,"Southwark 001","E02000807",8227,3316,105,204,24,405,27,3395,7,0,0,0,3388,0,65,3,0,1,2,0,0,0,0,0,1,0,0,0,9,3,0,0,0,0,17,0,1,0,0,0,0,0,0,0,3,13,4,1,1,0,0,0,0,0,1,0,0,0,5,686
2021,"Southwark 002","E02000808",10169,3556,137,305,83,843,47,4232,11,6,0,3,4212,0,90,0,0,1,1,0,0,0,1,1,0,0,0,1,7,1,0,0,0,0,33,1,8,0,2,0,1,0,1,1,2,14,8,1,0,0,0,0,0,0,0,4,0,1,0,876
2021,"Southwark 004","E02000810",11894,5477,127,155,53,1188,24,3916,18,2,0,0,3896,0,84,0,1,4,1,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,25,2,8,1,2,0,0,0,0,0,1,18,7,1,0,0,2,0,0,0,0,2,0,0,3,870
2021,"Southwark 006","E02000812",10780,4474,92,152,33,1584,22,3400,11,4,0,0,3385,0,65,3,0,0,1,0,0,0,0,0,0,0,0,2,8,1,0,0,0,0,22,1,3,2,1,0,0,0,1,0,0,10,7,1,1,0,1,0,0,0,0,0,0,0,0,958
2021,"Southwark 007","E02000813",10220,4381,119,122,23,955,12,3723,11,4,0,0,3708,0,64,0,0,0,3,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,23,1,6,1,3,1,0,0,0,0,0,8,7,2,0,0,0,0,0,0,0,2,0,0,0,821
2021,"Southwark 008","E02000814",10290,4118,127,204,51,693,17,4167,11,3,0,4,4149,0,93,4,1,3,0,0,0,0,0,0,0,0,1,0,3,6,0,0,0,0,23,1,5,2,8,0,0,1,0,2,0,20,3,2,0,0,0,0,0,0,1,3,0,0,4,820
2021,"Southwark 009","E02000815",7613,2655,81,167,46,1047,36,2902,6,5,0,4,2887,0,49,4,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,14,1,5,0,1,0,0,0,3,0,1,10,2,0,0,0,0,0,0,0,0,0,0,0,1,630
2021,"Southwark 010","E02000816",9606,4579,71,124,20,936,11,3084,7,2,0,2,3073,0,70,3,0,2,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,13,0,5,0,2,0,1,0,0,0,0,15,6,6,0,0,0,0,0,0,2,1,0,0,7,711
2021,"Southwark 011","E02000817",6822,3319,45,71,11,775,25,2108,2,0,0,0,2106,0,44,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,0,8,0,2,0,0,0,0,0,0,5,4,1,0,0,1,0,0,0,0,0,0,0,0,424
2021,"Southwark 012","E02000818",9790,4136,104,87,34,1147,10,3492,10,5,0,1,3476,0,78,4,0,0,2,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,20,0,11,0,3,0,0,0,0,0,0,19,3,3,0,0,2,0,1,0,1,2,0,0,1,702
2021,"Southwark 013","E02000819",8499,4328,88,79,17,1118,0,2322,4,1,0,0,2317,0,38,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1,0,0,4,1,0,0,5,1,0,0,0,0,0,0,0,0,2,0,0,0,509
2021,"Southwark 014","E02000820",9243,3850,129,54,52,1029,19,3363,18,7,0,2,3336,0,74,1,0,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,36,2,9,0,4,1,0,0,0,0,0,7,0,2,1,0,1,0,1,0,0,1,0,0,1,673
2021,"Southwark 015","E02000821",9359,4761,56,21,21,1345,18,2497,6,2,0,0,2489,0,66,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,0,2,0,2,0,0,0,5,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,574
2021,"Southwark 016","E02000822",6720,3379,76,24,28,1041,5,1689,6,5,0,2,1676,0,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,1,3,0,0,1,0,0,0,8,3,1,0,0,1,0,0,0,0,0,0,0,5,445
2021,"Southwark 017","E02000823",8683,4090,111,46,28,994,12,2729,7,3,0,2,2717,0,97,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,20,0,4,1,2,0,0,1,28,0,0,11,4,4,4,0,2,4,2,0,0,0,1,0,4,576
2021,"Southwark 018","E02000824",9903,5327,128,59,6,1424,24,2210,12,4,0,2,2192,0,55,2,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,16,0,4,0,4,0,1,2,0,0,1,9,4,1,0,0,0,0,0,0,0,0,0,3,2,670
2021,"Southwark 019","E02000825",10228,5340,102,62,12,1517,19,2294,2,3,1,0,2288,0,84,10,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,22,0,11,0,14,0,0,0,1,0,0,13,2,2,0,0,1,0,0,0,0,2,0,0,0,798
2021,"Southwark 020","E02000826",9879,4519,98,49,28,1129,9,3281,8,5,0,4,3264,0,74,4,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,20,0,8,0,11,0,0,0,1,0,0,17,4,3,0,0,0,0,0,0,0,0,0,0,1,692
2021,"Southwark 021","E02000827",11312,5654,89,67,27,1430,13,3178,11,4,0,2,3161,0,73,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,1,5,0,6,0,0,1,0,1,1,16,9,3,1,0,1,0,0,0,1,1,1,0,0,781
2021,"Southwark 022","E02000828",8815,4448,125,29,26,999,14,2559,6,3,0,1,2549,0,52,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,8,0,7,0,5,0,0,2,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,4,563
2021,"Southwark 023","E02000829",10922,4858,89,41,34,1099,14,3865,20,0,1,1,3843,0,76,0,0,1,0,0,0,0,0,1,0,0,4,1,1,1,0,0,0,0,27,0,9,1,8,0,0,0,0,0,0,15,4,1,0,0,0,0,0,0,0,1,0,0,1,846
2021,"Southwark 024","E02000830",8884,3477,71,74,62,528,10,3930,12,5,0,3,3910,0,90,0,0,1,2,0,0,0,0,0,0,0,0,1,2,6,0,0,0,0,21,1,21,0,8,0,0,3,0,0,2,14,6,1,0,0,0,0,0,0,0,0,1,0,0,642
2021,"Southwark 025","E02000831",9352,3411,81,54,61,599,15,4393,15,1,0,3,4374,0,50,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,12,1,6,0,2,0,0,1,0,0,0,13,3,1,0,1,1,0,0,0,0,0,0,0,1,688
2021,"Southwark 026","E02000832",9683,4354,66,23,24,839,11,3644,8,7,0,2,3627,0,60,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,19,0,10,1,5,0,1,4,1,0,1,8,0,2,0,1,0,0,0,0,0,2,0,0,0,662
2021,"Southwark 027","E02000833",7486,3465,71,69,18,802,7,2494,11,2,0,0,2481,0,44,3,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,15,2,5,0,1,0,0,0,0,0,0,8,1,0,0,0,1,0,0,0,0,2,0,0,1,516
2021,"Southwark 028","E02000834",9391,3349,59,53,60,309,10,4900,11,1,0,5,4883,0,54,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,21,0,3,1,7,0,0,0,1,0,0,11,4,0,0,0,0,0,0,0,0,3,0,0,0,597
2021,"Southwark 029","E02000835",7679,2920,48,40,28,351,9,3715,12,3,0,5,3695,0,38,1,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,5,2,1,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,3,0,0,0,530
2021,"Southwark 030","E02000836",8298,3018,51,80,37,382,29,4092,8,7,0,1,4076,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,8,0,5,0,0,0,0,0,0,2,0,3,2,0,1,0,0,0,0,0,0,1,0,0,0,564
2021,"Southwark 031","E02000837",8559,3395,58,141,68,188,31,4038,6,0,0,1,4031,0,39,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,4,0,2,0,0,0,0,0,0,10,0,1,0,0,5,0,0,0,0,0,0,0,1,601
2021,"Southwark 032","E02000838",9499,3848,63,96,29,493,35,4305,10,9,1,5,4280,0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,5,0,4,0,0,2,0,1,0,11,2,0,0,0,0,0,1,0,0,0,0,0,0,590
2021,"Southwark 033","E02000839",8485,3675,64,203,47,587,21,3184,6,3,0,3,3172,0,69,0,0,3,0,0,0,0,0,0,0,0,0,2,6,0,0,0,1,0,21,0,4,0,8,0,0,0,0,0,0,15,1,3,0,0,0,0,0,0,0,0,0,0,5,635
2021,"Sutton 001","E02000840",9322,4033,92,454,6,681,14,3457,1,2,0,1,3453,0,51,0,0,0,0,0,0,1,0,0,1,0,0,0,3,3,0,0,0,0,15,0,9,0,1,0,0,0,0,0,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,534
2021,"Sutton 002","E02000841",9188,4074,120,544,21,717,8,3162,6,0,0,3,3152,1,45,7,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,8,8,1,0,0,0,0,0,0,0,0,0,0,1,497
2021,"Sutton 003","E02000842",8279,3866,62,806,6,730,12,2295,1,1,0,0,2293,0,48,0,0,1,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,13,0,9,0,0,0,0,0,0,0,1,6,3,0,1,0,0,0,0,0,0,0,0,0,0,454
2021,"Sutton 004","E02000843",9475,4258,49,427,15,585,12,3550,7,2,0,0,3541,0,72,2,0,2,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,19,0,8,0,3,0,0,2,0,0,0,12,12,0,0,0,0,0,0,0,0,3,0,0,2,507
2021,"Sutton 005","E02000844",8657,4019,70,379,11,565,9,3027,0,0,0,1,3026,0,62,3,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,18,1,12,0,0,0,0,1,0,3,1,4,6,1,1,0,0,0,0,0,0,4,0,0,1,515
2021,"Sutton 006","E02000845",9421,4320,72,521,27,555,18,3264,8,1,0,3,3252,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,12,0,5,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,602
2021,"Sutton 007","E02000846",7618,3665,86,580,9,660,18,2097,4,0,0,0,2093,0,39,4,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,5,0,2,0,0,2,0,1,0,0,0,7,2,0,0,0,0,1,0,0,0,0,0,0,0,464
2021,"Sutton 008","E02000847",9419,4649,102,641,13,499,35,2848,1,1,0,0,2846,0,35,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,10,0,2,0,1,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,2,597
2021,"Sutton 009","E02000848",8140,3819,71,819,4,445,12,2542,3,1,0,2,2536,0,30,0,0,0,2,0,0,0,0,0,1,0,0,0,4,2,0,0,0,0,7,0,4,0,0,0,0,1,0,0,0,2,2,3,0,0,0,0,0,0,0,1,0,0,1,398
2021,"Sutton 010","E02000849",8177,3828,30,371,17,509,12,2866,5,1,0,1,2859,0,49,3,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,16,0,1,0,0,1,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,5,495
2021,"Sutton 011","E02000850",10837,4982,80,999,15,743,27,3311,9,5,0,0,3297,0,74,5,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,6,1,10,0,1,0,0,1,0,0,0,3,10,1,0,0,0,6,0,0,0,4,0,0,6,606
2021,"Sutton 012","E02000851",11579,5100,102,624,29,1253,16,3639,13,0,0,1,3625,0,73,0,0,1,0,0,0,0,0,1,0,0,0,0,3,12,0,0,0,0,16,0,14,0,0,0,0,0,1,0,0,3,9,0,0,0,0,4,0,0,0,2,1,0,6,743
2021,"Sutton 013","E02000852",8146,3865,86,423,13,399,6,2815,7,1,0,0,2807,0,40,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,12,0,10,0,0,0,0,0,3,0,1,1,4,0,1,0,0,0,0,0,0,2,0,0,1,499
2021,"Sutton 014","E02000853",8170,3533,125,556,8,530,8,2824,2,1,0,2,2819,0,43,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,21,0,3,1,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,6,543
2021,"Sutton 015","E02000854",7614,3734,43,228,20,215,14,2847,13,3,0,2,2829,0,42,0,0,0,1,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,12,0,3,1,0,0,0,2,0,1,0,7,2,0,1,0,0,0,0,0,1,0,0,0,1,471
2021,"Sutton 016","E02000855",8204,4075,55,511,19,430,30,2543,8,0,0,1,2534,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,5,0,2,0,1,0,0,1,0,7,0,1,3,0,1,0,0,0,0,0,0,0,0,0,4,511
2021,"Sutton 017","E02000856",9330,4181,95,860,20,647,22,2860,6,1,0,3,2850,0,74,12,0,5,1,0,0,0,0,0,0,0,0,1,18,3,0,0,0,0,12,0,10,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,1,0,0,1,571
2021,"Sutton 018","E02000857",8994,3986,89,730,39,789,12,2675,6,1,0,3,2665,0,57,4,0,0,1,0,0,0,0,2,0,0,0,1,4,2,0,0,0,0,19,0,2,2,1,0,0,1,0,0,0,5,11,0,0,0,1,0,0,0,0,1,0,0,0,617
2021,"Sutton 019","E02000858",8569,3476,80,700,8,674,32,2970,2,0,0,4,2964,0,76,14,0,2,1,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,9,1,9,0,2,0,0,0,1,0,0,5,12,0,0,0,0,0,0,0,0,2,0,0,3,553
2021,"Sutton 020","E02000859",8485,4118,67,518,2,487,12,2726,6,6,0,0,2714,0,40,6,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,13,0,4,1,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,2,515
2021,"Sutton 021","E02000860",8783,3728,76,590,19,887,20,2865,4,1,0,0,2860,0,72,0,0,0,2,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,14,0,10,0,1,0,0,0,1,0,1,5,7,0,0,0,0,2,0,0,0,5,0,0,9,526
2021,"Sutton 022","E02000861",7778,3777,48,689,32,434,13,2274,4,4,0,0,2266,0,68,0,0,1,1,0,0,0,0,1,1,2,0,0,4,2,0,0,0,0,18,0,9,0,1,0,0,1,0,0,0,5,6,0,0,0,0,7,0,0,0,1,0,0,8,443
2021,"Sutton 024","E02000863",6735,3150,71,710,15,399,37,1953,5,1,0,0,1947,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,9,0,4,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,1,0,0,1,363
2021,"Tower Hamlets 001","E02000864",11265,2883,78,69,61,3525,34,3838,9,4,0,0,3825,0,68,1,0,0,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,19,0,7,1,2,1,0,3,0,0,2,16,4,0,1,0,0,0,1,0,0,2,1,0,0,709
2021,"Tower Hamlets 002","E02000865",7961,1630,100,55,34,3288,28,2230,8,0,0,0,2222,0,73,6,0,0,0,0,3,0,0,0,0,0,0,0,1,5,0,0,0,0,22,2,3,0,8,0,1,1,0,0,0,9,0,1,0,0,9,0,0,0,0,2,0,0,0,523
2021,"Tower Hamlets 003","E02000866",10643,2805,88,68,64,2856,61,4032,5,0,0,1,4026,0,62,5,2,0,2,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,15,0,9,1,2,0,0,1,0,0,2,12,5,0,1,0,0,0,0,0,0,0,0,0,0,607
2021,"Tower Hamlets 004","E02000867",11323,2814,60,106,63,3137,39,4358,11,3,0,3,4341,0,75,1,0,1,1,0,1,0,0,0,0,0,0,0,4,3,0,0,0,1,26,0,8,1,0,0,0,7,0,0,0,13,0,2,1,0,1,0,0,0,0,1,0,0,3,671
2021,"Tower Hamlets 005","E02000868",7197,1355,45,26,61,2608,10,2536,7,3,0,2,2524,0,40,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,11,0,3,1,2,0,0,2,1,0,1,8,2,1,0,0,0,0,0,0,0,0,0,0,2,516
2021,"Tower Hamlets 006","E02000869",5931,1419,59,16,52,1961,21,2017,7,1,0,3,2006,0,32,5,1,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,0,0,1,0,0,0,354
2021,"Tower Hamlets 007","E02000870",6371,1434,75,69,31,2393,17,1898,6,5,0,1,1886,0,17,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,437
2021,"Tower Hamlets 008","E02000871",11514,2441,108,169,27,5748,38,2180,7,1,0,0,2172,0,38,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,3,2,1,0,0,1,0,1,0,9,2,0,0,0,0,0,0,1,0,0,0,0,2,765
2021,"Tower Hamlets 009","E02000872",8145,1431,55,90,52,3492,15,2448,11,3,0,1,2433,0,36,4,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,13,0,0,0,0,0,2,0,1,0,0,4,5,2,0,0,0,0,0,0,0,1,0,0,0,526
2021,"Tower Hamlets 010","E02000873",9848,1983,111,184,26,4063,30,2663,9,2,0,2,2650,0,65,8,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,16,1,7,0,1,0,0,0,0,0,0,19,2,0,0,0,0,0,1,0,1,1,0,0,1,723
2021,"Tower Hamlets 011","E02000874",7494,1136,64,86,20,3877,31,1701,6,4,0,0,1691,0,40,3,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,1,6,0,1,0,0,1,0,0,0,5,1,7,0,0,0,0,0,0,0,0,0,0,0,539
2021,"Tower Hamlets 012","E02000875",13570,2658,130,141,36,6665,38,2960,7,5,0,0,2948,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,8,1,3,0,3,0,0,1,0,0,1,2,4,2,0,0,0,0,0,0,0,3,0,1,0,908
2021,"Tower Hamlets 013","E02000876",7275,1104,55,47,29,3561,29,1941,10,3,0,1,1927,0,41,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,9,1,2,0,0,0,0,3,0,1,2,1,0,3,468
2021,"Tower Hamlets 014","E02000877",13805,2587,98,121,35,6393,32,3566,13,3,0,2,3548,0,58,9,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13,0,6,0,2,0,0,0,0,0,0,15,5,2,0,0,0,0,0,0,0,0,0,0,1,915
2021,"Tower Hamlets 015","E02000878",10435,1792,135,245,64,4344,15,2997,15,7,0,1,2974,0,66,3,0,2,0,0,0,0,0,0,0,0,0,3,7,1,0,0,0,0,18,0,7,1,3,0,0,0,0,0,2,10,1,4,0,0,1,0,1,0,0,0,0,0,2,777
2021,"Tower Hamlets 016","E02000879",8342,1658,61,69,61,4357,19,1583,5,3,0,0,1575,0,23,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,5,0,0,0,0,0,2,0,0,3,4,0,0,0,1,0,0,0,0,1,0,0,0,511
2021,"Tower Hamlets 017","E02000880",6513,1049,34,69,30,3596,14,1249,6,1,0,0,1242,0,44,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,16,0,5,2,0,0,2,0,0,1,1,7,3,1,0,0,0,0,0,0,0,1,1,0,0,428
2021,"Tower Hamlets 018","E02000881",10836,2619,87,177,23,5050,23,2143,7,4,0,1,2131,0,64,10,1,1,0,0,0,0,0,1,1,0,0,0,5,2,0,0,0,0,14,1,7,0,6,0,0,0,0,0,0,5,2,0,0,0,0,0,1,0,3,1,0,0,3,650
2021,"Tower Hamlets 019","E02000882",11503,2053,55,87,43,6594,34,2015,7,2,0,0,2006,0,35,2,0,2,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,12,0,1,0,0,0,0,1,0,0,0,7,2,1,0,0,0,0,0,0,0,0,1,0,0,587
2021,"Tower Hamlets 020","E02000883",9287,2120,99,157,17,4828,15,1519,11,2,0,1,1505,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,521
2021,"Tower Hamlets 021","E02000884",12768,2194,133,380,44,5308,51,3607,49,2,0,0,3556,0,63,3,1,2,4,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,17,1,4,2,2,0,0,4,0,0,1,10,4,4,0,0,0,0,0,0,0,0,0,0,0,988
2021,"Tower Hamlets 022","E02000885",7054,1234,37,71,52,4269,5,957,3,1,0,0,953,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,7,0,11,0,2,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,2,0,0,0,2,390
2021,"Tower Hamlets 023","E02000886",9591,2494,81,170,41,3461,21,2536,7,2,0,1,2526,0,56,3,0,0,2,0,0,0,0,0,0,0,0,1,19,3,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,12,1,0,1,0,1,0,0,0,0,0,0,0,0,731
2021,"Tower Hamlets 024","E02000887",10804,2388,69,158,25,5294,25,2049,4,2,0,3,2040,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,7,0,0,0,0,0,1,0,2,10,1,0,0,0,0,0,1,0,0,3,0,0,2,752
